chromosome	start	stop	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	phylogeny	sites	length	origin
APscaff0008ScX6Gil_3HRSCAF92	1920351	1929585	-11854.54223	-11859.56428	-11852.66861	-11847.78094	-11845.69451	-11844.4442	-11859.56411	-11852.75446	-11856.864	-11850.60903	-11852.54716	-11855.17118	-11855.25684	-11856.85706	-11858.7588	D	7506	1753	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	1940737	1945009	-885.1521843	-883.020343	-885.1521875	-883.6410309	-885.1522866	-885.1522653	-880.5171382	-881.8486449	-881.8485945	-885.152203	-885.1520997	-885.1571142	-885.1522077	-885.1521093	-884.5340227	B	1196	176	others
APscaff0008ScX6Gil_3HRSCAF92	1957576	1961758	-13658.09465	-13658.41861	-13667.04881	-13657.46283	-13653.25095	-13656.2324	-13662.01659	-13665.48694	-13660.41269	-13660.77445	-13665.79055	-13658.77314	-13661.40681	-13660.38372	-13656.72115	A	6679	1089	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	1987107	1999455	-3491.927393	-3495.48699	-3493.300889	-3492.869692	-3489.425848	-3492.591334	-3495.486689	-3493.583666	-3494.718588	-3483.455677	-3486.829031	-3486.829182	-3495.394883	-3494.581746	-3495.64736	A	3057	408	others
APscaff0008ScX6Gil_3HRSCAF92	2044543	2052159	-5903.451399	-5909.212374	-5908.946386	-5909.212368	-5909.803729	-5909.803806	-5908.513616	-5908.335747	-5902.532079	-5910.413741	-5908.946413	-5910.413682	-5900.965396	-5900.948532	-5900.965383	C	4048	814	others
APscaff0008ScX6Gil_3HRSCAF92	2120674	2125064	-1736.684435	-1745.491731	-1747.68627	-1747.222065	-1748.663788	-1748.369836	-1747.221873	-1747.923805	-1736.618106	-1747.914223	-1747.925268	-1745.100071	-1733.848258	-1733.848302	-1732.325602	A	2045	256	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	2178151	2180099	-2478.10828	-2478.369698	-2479.559297	-2478.369698	-2478.10828	-2479.559268	-2478.369573	-2479.559268	-2478.10828	-2478.10817	-2479.559283	-2478.369698	-2479.559268	-2478.10828	-2478.369573	K	1083	295	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	2283226	2292249	-4562.466647	-4570.159457	-4561.691694	-4570.159741	-4569.517441	-4569.754122	-4566.934794	-4559.166868	-4559.906427	-4563.195011	-4561.724855	-4563.532356	-4562.778291	-4562.828918	-4563.198491	A	3328	471	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	2366594	2378231	-6567.464553	-6565.271863	-6566.283439	-6565.059406	-6564.102415	-6565.059401	-6565.271865	-6566.283448	-6568.486346	-6565.125656	-6566.140269	-6566.131881	-6568.521986	-6568.486343	-6568.521988	A	4003	537	others
APscaff0008ScX6Gil_3HRSCAF92	2381596	2386678	-4343.942435	-4341.992317	-4339.945884	-4339.588462	-4336.178439	-4337.129044	-4341.378154	-4341.963668	-4346.923149	-4342.100693	-4342.101262	-4346.652578	-4344.806206	-4348.055784	-4348.950626	A	3045	418	others
APscaff0008ScX6Gil_3HRSCAF92	2484306	2488038	-1495.955627	-1494.091839	-1495.955439	-1494.091839	-1495.955627	-1495.955438	-1494.092048	-1495.955633	-1495.955627	-1495.955685	-1495.955637	-1494.091839	-1495.955633	-1495.955627	-1494.092048	K	811	249	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	2611013	2611735	-2633.806236	-2642.927251	-2637.031297	-2642.926901	-2642.924565	-2639.228905	-2635.868709	-2633.179684	-2629.632408	-2642.924863	-2638.414181	-2642.927347	-2637.395798	-2631.566346	-2638.826819	F	2790	459	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	2812053	2818363	-7820.928181	-7829.31657	-7826.306221	-7826.181075	-7822.010532	-7825.82351	-7829.130687	-7826.83143	-7823.501482	-7823.145266	-7824.911834	-7826.463463	-7829.423453	-7824.48896	-7831.063186	A	4032	595	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3084460	3095241	-2363.045986	-2362.385588	-2363.875207	-2360.299793	-2360.22196	-2360.299711	-2361.93913	-2363.007121	-2364.395072	-2361.709866	-2363.875407	-2363.499669	-2365.11579	-2365.115877	-2364.835333	A	2477	358	others
APscaff0008ScX6Gil_3HRSCAF92	3106817	3109211	-1995.245438	-2026.099381	-2026.099462	-2026.098942	-2003.429873	-2026.098973	-2025.475122	-2025.475539	-2007.935858	-2003.433141	-2026.099512	-2026.09948	-2023.366725	-2007.936049	-2023.366936	A	2531	326	others
APscaff0008ScX6Gil_3HRSCAF92	3110667	3112300	-1559.361152	-1561.196117	-1552.029394	-1553.766791	-1553.654579	-1550.42751	-1559.494495	-1554.101223	-1559.494519	-1553.490834	-1553.535698	-1554.244224	-1555.800242	-1561.186528	-1561.186592	A	1362	155	others
APscaff0008ScX6Gil_3HRSCAF92	3126911	3132268	-7775.00218	-7778.241475	-7778.754443	-7776.900182	-7775.647544	-7776.900299	-7778.125693	-7778.224583	-7776.557602	-7772.587176	-7774.347922	-7773.894469	-7776.947279	-7776.657158	-7776.947133	H	5284	1480	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3195288	3196586	-8470.499558	-8468.550063	-8472.145498	-8474.4813	-8471.960184	-8474.708029	-8473.353417	-8471.229826	-8471.15234	-8470.493163	-8470.214346	-8464.882912	-8474.331835	-8472.841026	-8467.940298	A	4699	723	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3202892	3223309	-3302.510161	-3299.622769	-3294.872442	-3295.806209	-3296.371896	-3289.797888	-3299.622896	-3300.261528	-3302.51014	-3301.682125	-3300.261575	-3300.720659	-3295.735165	-3302.510739	-3301.57772	A	3709	503	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	3344641	3348182	-8436.780174	-8436.630029	-8427.778654	-8436.88771	-8436.775442	-8436.887692	-8429.347	-8427.77866	-8429.347009	-8436.226107	-8427.773797	-8436.10307	-8436.9283	-8436.928337	-8436.627628	I	3816	957	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3418848	3429547	-2749.709526	-2754.061906	-2754.197143	-2754.197265	-2753.752074	-2754.197188	-2749.412986	-2749.412999	-2745.362664	-2753.752019	-2754.197264	-2754.061987	-2751.884435	-2749.935417	-2751.600856	C	1924	272	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3483425	3484093	-2956.680074	-2957.243317	-2960.918406	-2957.969384	-2954.238169	-2958.014357	-2955.292879	-2955.292851	-2953.639088	-2953.388812	-2956.663157	-2954.796611	-2960.690011	-2959.18592	-2957.246979	D	1991	329	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3708374	3717467	-6136.589506	-6144.18955	-6136.851357	-6144.189456	-6144.108907	-6144.555361	-6143.241545	-6135.715542	-6135.52134	-6136.776111	-6137.259029	-6137.725424	-6135.803731	-6135.351785	-6136.310658	A	5078	656	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3743514	3747506	-1384.006186	-1383.81492	-1372.850944	-1383.814912	-1383.851376	-1382.854085	-1379.026188	-1370.609205	-1379.122331	-1376.869569	-1372.850952	-1376.86945	-1381.132558	-1382.351106	-1382.350991	A	1427	179	others
APscaff0008ScX6Gil_3HRSCAF92	3751162	3755017	-1687.639847	-1700.629968	-1698.663224	-1697.940843	-1695.427505	-1697.940715	-1697.025494	-1697.079442	-1685.525717	-1697.176395	-1697.952324	-1699.370692	-1696.642336	-1688.80698	-1696.879516	A	1641	194	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	3755625	3758568	-8838.498682	-8838.306066	-8836.330091	-8839.505668	-8836.692403	-8836.492976	-8830.023143	-8829.683899	-8831.797877	-8838.674368	-8839.648202	-8840.528981	-8838.848917	-8841.927553	-8840.959038	C	5738	808	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3832955	3838157	-6323.23705	-6324.193094	-6316.413095	-6324.121681	-6322.363007	-6323.058982	-6323.346813	-6316.575361	-6324.188486	-6314.225952	-6315.887816	-6315.887765	-6323.967722	-6325.042715	-6325.044917	A	5298	932	others
APscaff0008ScX6Gil_3HRSCAF92	3840910	3854488	-2590.181079	-2590.717587	-2584.186927	-2590.567107	-2590.493893	-2590.496702	-2590.71759	-2584.186885	-2590.180961	-2583.880863	-2583.559771	-2583.957043	-2588.389466	-2588.389973	-2588.476659	J	1492	474	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	3949414	3950946	-3957.982428	-3949.202011	-3958.902938	-3957.476731	-3958.903032	-3958.902993	-3957.476705	-3958.141893	-3957.215845	-3958.902952	-3958.902957	-3949.598034	-3957.01521	-3956.971378	-3949.066964	C	1988	391	others
APscaff0008ScX6Gil_3HRSCAF92	3986465	3997819	-7407.44971	-7411.334823	-7405.180141	-7411.334823	-7407.44971	-7405.180139	-7411.33486	-7405.180141	-7407.44971	-7407.44973	-7405.180139	-7411.334823	-7405.180143	-7407.449693	-7411.334808	L	3277	1170	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4000873	4008028	-4447.509207	-4449.958737	-4450.467368	-4446.534776	-4446.534712	-4445.512763	-4447.621685	-4449.987904	-4446.21898	-4452.274627	-4451.7456	-4452.294526	-4449.903395	-4447.509365	-4451.685972	A	3114	416	others
APscaff0008ScX6Gil_3HRSCAF92	4011052	4016583	-2910.686507	-2908.325072	-2909.798814	-2906.704718	-2906.874593	-2905.9667	-2908.638155	-2909.673341	-2910.471193	-2911.883067	-2909.79943	-2910.942616	-2909.016487	-2909.828345	-2909.116859	B	1935	420	others
APscaff0008ScX6Gil_3HRSCAF92	4042507	4043355	-369.6736046	-369.8746346	-368.823559	-369.8746346	-369.6736046	-368.823559	-369.8746346	-368.8235613	-369.6736046	-369.6736051	-368.8235612	-369.8746346	-368.8235613	-369.6736046	-369.8746346	K	310	62	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4131362	4132900	-5986.662556	-5993.884874	-5985.298623	-5994.005159	-5991.184684	-5990.378334	-5984.92921	-5982.48997	-5977.674629	-5990.751047	-5985.703022	-5992.94097	-5988.356499	-5985.822933	-5991.148438	A	3906	497	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4150299	4155270	-1306.044109	-1307.070222	-1305.630388	-1307.068364	-1305.815015	-1307.066935	-1307.06801	-1305.626939	-1307.297336	-1304.207181	-1305.458485	-1305.458426	-1307.299297	-1307.299658	-1307.299276	A	1760	219	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	4177762	4182172	-7325.543736	-7325.544125	-7325.544026	-7325.361928	-7325.361943	-7325.361854	-7325.517444	-7325.517682	-7325.517527	-7325.393954	-7325.394102	-7325.394045	-7325.526764	-7325.526811	-7325.52694	A	4265	1096	others
APscaff0008ScX6Gil_3HRSCAF92	4295699	4298299	-2493.178963	-2495.589591	-2496.981805	-2493.908792	-2491.467302	-2493.426653	-2495.588286	-2498.911252	-2494.328434	-2493.878372	-2498.237365	-2498.768685	-2496.982135	-2494.335018	-2499.706313	A	2552	294	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4299160	4300539	-5731.76572	-5738.892986	-5739.457121	-5736.643879	-5738.101376	-5736.412072	-5727.474008	-5729.699635	-5723.27879	-5740.958994	-5742.149708	-5741.520418	-5739.558828	-5732.334951	-5742.892783	A	3680	490	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4302165	4305494	-4198.231898	-4200.779739	-4197.728581	-4199.108084	-4196.464484	-4199.132397	-4200.446743	-4198.105859	-4201.693843	-4194.82937	-4194.698426	-4197.7937	-4200.200671	-4201.410316	-4201.410347	A	2258	302	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4308450	4322943	-10244.10696	-10238.79603	-10245.16012	-10237.64588	-10240.39533	-10240.18997	-10239.09893	-10245.0808	-10244.10468	-10246.60886	-10245.20868	-10244.25471	-10247.25972	-10244.10678	-10245.37264	C	6734	1486	others
APscaff0008ScX6Gil_3HRSCAF92	4460200	4460850	-5021.990915	-5027.083541	-5025.071525	-5026.67268	-5023.383612	-5025.707104	-5026.781999	-5024.973741	-5023.501531	-5018.860605	-5019.11682	-5020.170969	-5024.54155	-5022.780213	-5025.17803	A	3276	698	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4588281	4591411	-4998.692427	-4998.736236	-4999.764686	-4998.529458	-4997.197036	-4996.449368	-4999.929915	-5001.736265	-4999.979291	-4997.596823	-4998.947049	-4996.890405	-4999.518065	-4999.117226	-4999.881435	A	2924	569	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4591961	4595147	-858.7903407	-858.7897232	-858.790003	-858.7899455	-858.7901379	-858.7897936	-858.7899023	-858.7901054	-858.7901119	-858.7903347	-858.7903451	-858.7899267	-858.7899987	-858.7903476	-858.7899224	A	1592	187	others
APscaff0008ScX6Gil_3HRSCAF92	4613367	4632688	-14111.80859	-14111.55506	-14107.08471	-14106.22349	-14106.20862	-14106.22347	-14108.5324	-14106.99436	-14111.91464	-14107.97507	-14107.08477	-14110.41971	-14115.61241	-14115.61263	-14114.9153	C	9074	1598	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4637743	4647149	-11891.18366	-11895.8807	-11887.96462	-11894.2143	-11892.03937	-11890.13288	-11897.16631	-11890.15293	-11891.83412	-11883.03953	-11882.72946	-11884.40498	-11891.58904	-11890.55156	-11893.91077	C	6539	1107	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4648868	4651203	-695.0560038	-688.6914936	-696.9247428	-689.7579169	-696.924677	-696.9248	-679.1909424	-684.3210832	-684.3209801	-696.9245108	-696.9244541	-695.3362154	-696.9248671	-695.056103	-695.3362447	E	834	147	others
APscaff0008ScX6Gil_3HRSCAF92	4652451	4653209	-1875.568977	-1876.624145	-1873.225742	-1877.126915	-1875.543735	-1873.225738	-1877.127216	-1876.456938	-1875.569386	-1875.543904	-1876.45688	-1876.624359	-1873.225849	-1875.569287	-1876.624324	A	2093	235	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4657816	4662305	-1256.076867	-1274.390849	-1260.838593	-1281.537415	-1281.537383	-1260.838656	-1281.102942	-1281.102988	-1256.077117	-1281.537403	-1281.537398	-1274.390857	-1234.567951	-1238.526518	-1241.196391	D	1085	173	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4691314	4702125	-7963.155807	-7959.908469	-7959.656345	-7963.15588	-7963.156001	-7960.176349	-7963.035259	-7962.628472	-7963.035005	-7962.850301	-7962.62494	-7959.589578	-7958.163362	-7961.014553	-7959.81889	A	7358	994	others
APscaff0008ScX6Gil_3HRSCAF92	4704175	4707022	-2835.437154	-2837.013195	-2838.571542	-2837.580075	-2838.045374	-2838.270483	-2837.934098	-2838.571648	-2835.436264	-2836.995457	-2837.163439	-2835.202213	-2835.563597	-2834.464034	-2833.633859	A	2285	276	others
APscaff0008ScX6Gil_3HRSCAF92	4737203	4751306	-4105.623888	-4111.042238	-4113.412201	-4110.506141	-4104.237253	-4110.528756	-4111.042295	-4113.366273	-4112.024488	-4106.6252	-4109.328615	-4109.328544	-4110.92552	-4110.823705	-4110.925381	A	3337	530	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	4769462	4777015	-13257.37578	-13258.32993	-13257.33583	-13257.99009	-13257.37657	-13257.98952	-13256.40521	-13256.4049	-13255.67203	-13257.37547	-13257.336	-13258.32988	-13257.47526	-13257.0844	-13257.47687	E	5797	1644	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4793442	4796436	-2462.954155	-2462.110852	-2461.627777	-2462.110852	-2462.954155	-2461.627773	-2462.110852	-2461.627777	-2462.954155	-2462.954149	-2461.627773	-2462.110852	-2461.627773	-2462.95415	-2462.110852	L	1038	315	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4798854	4802373	-4262.011947	-4249.722075	-4257.176827	-4249.724039	-4252.839472	-4251.784021	-4236.727953	-4243.218362	-4246.023583	-4260.204382	-4257.190764	-4259.097647	-4261.48592	-4262.011934	-4261.271038	A	2816	363	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4815956	4824441	-4134.548255	-4137.923086	-4137.92308	-4137.923258	-4137.921088	-4137.923127	-4137.351191	-4137.352357	-4134.019084	-4137.922953	-4137.923175	-4137.923061	-4134.620925	-4134.548336	-4134.620977	A	3769	520	others
APscaff0008ScX6Gil_3HRSCAF92	4874004	4876350	-503.8454175	-501.0052638	-506.4240573	-498.8989913	-502.6089946	-502.6091421	-492.9654531	-498.372865	-498.3726443	-506.4804753	-506.4238903	-506.4808447	-506.4808026	-503.8457203	-506.4808295	E	900	150	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4883326	4887205	-656.70488	-660.9990847	-660.9991894	-660.9989188	-660.9987118	-660.99893	-660.998974	-660.9989933	-656.7048334	-660.998854	-660.9990711	-660.9989987	-660.9385612	-656.703965	-660.9384935	G	1225	175	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4902431	4911878	-5564.945167	-5556.484788	-5562.297296	-5554.918532	-5556.111295	-5555.882005	-5556.484956	-5563.929696	-5564.945432	-5561.260582	-5561.312037	-5560.668952	-5564.053798	-5564.945356	-5565.095127	C	4675	748	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	4914810	4917524	-1836.288702	-1825.785201	-1828.612924	-1833.75592	-1836.288611	-1830.612701	-1833.807378	-1829.970931	-1836.476856	-1826.885582	-1823.739359	-1817.885931	-1829.923775	-1834.418822	-1825.617893	A	1264	155	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5226050	5228077	-3248.902414	-3257.838545	-3251.335341	-3252.019362	-3253.834844	-3247.742589	-3255.118496	-3252.111685	-3248.589481	-3258.085791	-3255.078878	-3260.542221	-3253.454445	-3250.685095	-3258.974735	A	2562	301	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5383204	5386611	-20635.88395	-20649.63469	-20651.19813	-20638.21661	-20637.57037	-20636.32681	-20651.90172	-20653.36187	-20643.32045	-20644.961	-20653.05475	-20650.83764	-20638.66718	-20638.1772	-20640.35918	D	9695	2160	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5458806	5460244	-955.3495777	-953.8957185	-954.048039	-953.8959121	-955.349623	-955.349444	-947.0156675	-947.0156029	-947.015789	-955.3496567	-954.0480447	-955.3492765	-955.3495728	-955.50225	-955.349377	A	1471	165	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5465010	5472602	-5305.606138	-5314.047513	-5310.569963	-5315.929246	-5317.259352	-5316.788298	-5311.415869	-5305.218632	-5301.103	-5309.436789	-5309.436948	-5307.681214	-5306.954514	-5305.606115	-5305.031975	A	5997	697	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5522554	5526689	-8419.574044	-8425.832512	-8423.264405	-8418.05765	-8414.398027	-8416.334185	-8425.83245	-8424.411521	-8422.111736	-8420.795266	-8423.996678	-8425.143376	-8423.310287	-8421.634202	-8425.188878	A	4790	780	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5597592	5599569	-3543.818496	-3541.145342	-3541.780947	-3543.256094	-3543.818527	-3543.818383	-3541.502324	-3541.780976	-3541.987858	-3543.648572	-3541.780399	-3541.016555	-3542.663925	-3542.663985	-3541.195282	E	1923	456	others
APscaff0008ScX6Gil_3HRSCAF92	5654165	5657855	-846.1496321	-846.1502191	-846.1499417	-846.1498584	-846.1495566	-846.1497365	-843.8979973	-843.8979055	-843.8976848	-846.1494174	-846.1496644	-846.1498182	-846.1497677	-846.1496359	-846.1500091	E	1191	213	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5658663	5660553	-553.7449453	-553.7446319	-550.2752074	-553.7447667	-553.7448588	-550.2750795	-553.0439389	-553.0440249	-553.0440249	-553.7449314	-553.7448949	-553.7447087	-550.2751863	-553.7449169	-553.7446983	A	908	107	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	5663867	5666362	-4475.629997	-4471.140057	-4463.660248	-4466.206305	-4466.993785	-4459.227967	-4475.095785	-4472.502249	-4475.627087	-4468.953555	-4465.554261	-4466.395549	-4458.742218	-4465.718544	-4463.695793	C	4324	607	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5669200	5672850	-4429.305484	-4444.530464	-4445.848781	-4441.119886	-4437.803577	-4441.992477	-4443.229893	-4444.324934	-4430.493734	-4438.372069	-4444.338736	-4443.671061	-4432.060282	-4427.519185	-4431.590044	A	3062	453	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5674089	5681561	-2814.149811	-2819.121547	-2821.121375	-2817.742065	-2813.278971	-2818.329147	-2819.13871	-2821.121289	-2820.595577	-2812.078527	-2818.121431	-2817.775241	-2821.121462	-2820.595876	-2820.681542	E	1894	426	others
APscaff0008ScX6Gil_3HRSCAF92	5682698	5687976	-1446.720359	-1445.931841	-1444.337755	-1445.931859	-1446.109138	-1446.109078	-1443.379663	-1441.625134	-1444.120353	-1443.852531	-1443.852469	-1443.852465	-1446.72033	-1446.720372	-1446.720277	A	1230	139	others
APscaff0008ScX6Gil_3HRSCAF92	5705640	5744558	-11315.77709	-11314.90254	-11302.11301	-11314.91096	-11314.86961	-11314.91111	-11313.70917	-11301.95565	-11314.15093	-11304.90076	-11302.11288	-11304.50505	-11316.0809	-11315.89667	-11315.82937	D	5877	1908	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5751062	5758974	-6928.140649	-6932.345419	-6936.784151	-6927.788674	-6927.163016	-6927.788624	-6935.999428	-6936.784304	-6935.519903	-6927.765637	-6935.013476	-6931.186797	-6931.121633	-6931.10021	-6931.121653	A	3604	613	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5783336	5784748	-2697.796045	-2698.453699	-2699.918673	-2697.657939	-2697.18339	-2699.050392	-2698.454467	-2699.918577	-2699.243604	-2696.680551	-2698.92652	-2697.647371	-2699.271607	-2698.462473	-2698.185441	J	1195	397	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5784809	5789662	-6711.651018	-6713.694286	-6708.910966	-6715.67462	-6711.768538	-6711.725717	-6715.868034	-6710.039492	-6715.286341	-6706.760434	-6707.1274	-6709.895178	-6709.534978	-6712.703824	-6710.789151	A	4167	760	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5801565	5803486	-880.9870498	-882.1889141	-884.8477693	-879.4619474	-878.5457294	-880.9093015	-881.9140083	-883.0669134	-880.9595574	-880.987091	-884.8477556	-884.8124206	-884.8478117	-882.6178694	-884.8124321	C	532	87	others
APscaff0008ScX6Gil_3HRSCAF92	5803958	5806321	-872.0325216	-875.4402453	-867.7023748	-875.4402493	-875.3438105	-874.1264749	-874.4255649	-867.1370817	-871.5170489	-872.7265162	-867.5639237	-872.8423888	-873.9631744	-872.0325932	-875.4399439	D	1047	151	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5833304	5842843	-6296.588165	-6274.433204	-6284.294837	-6275.828217	-6277.192006	-6277.505602	-6275.857722	-6284.20411	-6296.603058	-6284.481844	-6284.269441	-6281.670989	-6296.932022	-6296.699009	-6293.996601	A	6293	845	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5844539	5845783	-817.0240416	-817.5937893	-814.315289	-816.908653	-817.3054349	-814.2152751	-817.6600109	-817.3332219	-817.0241013	-814.2757672	-813.873473	-813.95684	-812.1357666	-814.1744808	-814.4573062	A	897	103	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	5848756	5852299	-4418.232915	-4420.302248	-4413.885751	-4420.30205	-4419.756731	-4416.747374	-4416.319106	-4412.34049	-4415.349484	-4419.736456	-4414.667504	-4420.265226	-4411.143375	-4412.313807	-4413.246363	A	2683	383	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5880268	5881295	-1267.791771	-1252.455144	-1265.4916	-1250.0783	-1253.491295	-1251.812319	-1249.480984	-1260.188335	-1262.329972	-1267.255826	-1265.202135	-1266.100119	-1266.382557	-1267.791879	-1266.59757	A	1097	126	others
APscaff0008ScX6Gil_3HRSCAF92	5882157	5890296	-2367.588776	-2367.973188	-2350.022396	-2368.37787	-2367.368088	-2360.008968	-2363.822975	-2350.402842	-2363.82289	-2360.984867	-2352.141676	-2360.092669	-2360.291275	-2368.453481	-2367.442894	A	2599	315	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5904800	5908126	-782.7761124	-785.9160103	-785.916158	-785.9160089	-782.7762113	-785.916048	-785.9160326	-785.9160759	-783.6730918	-782.776303	-785.9159984	-785.9158965	-785.9160463	-783.6732081	-785.9159642	A	1218	140	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5909300	5913760	-6864.19658	-6864.021931	-6869.842726	-6869.737323	-6868.163545	-6865.669798	-6873.714675	-6873.947849	-6863.279282	-6862.676369	-6867.083414	-6861.129521	-6865.016491	-6861.037603	-6862.401523	A	6828	806	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5932993	5947095	-12200.33886	-12201.90451	-12190.26911	-12188.36981	-12188.36972	-12184.5234	-12200.34537	-12199.47858	-12199.43182	-12202.54214	-12200.14203	-12202.59594	-12187.63414	-12198.10429	-12198.65428	C	6229	1412	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5950861	5962635	-989.6367661	-989.6355986	-984.4688125	-989.6358364	-989.6362754	-989.6394878	-989.6356018	-984.4681116	-989.6360972	-984.4728861	-984.4680842	-984.4721538	-989.6360771	-989.6368076	-989.6360793	A	2014	247	others
APscaff0008ScX6Gil_3HRSCAF92	5967684	5970851	-1464.347117	-1466.521865	-1465.794452	-1466.957782	-1466.172853	-1469.314221	-1460.77255	-1458.083542	-1456.695345	-1463.830066	-1463.979702	-1466.824964	-1469.53486	-1465.383332	-1468.785375	A	2029	257	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	5996199	6006049	-2871.050695	-2870.778326	-2862.873108	-2870.28149	-2870.297731	-2864.129394	-2866.637352	-2864.709581	-2866.842134	-2866.374632	-2863.745853	-2865.898268	-2864.969711	-2871.520726	-2870.979504	A	2245	258	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	6200446	6205658	-2645.872672	-2645.347811	-2635.831558	-2641.698805	-2641.602796	-2633.393162	-2633.833868	-2629.076441	-2634.1517	-2642.952049	-2639.695181	-2643.394372	-2637.28695	-2645.443732	-2645.545908	A	3075	343	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	6237916	6252757	-2056.078072	-2056.528365	-2055.616891	-2056.528603	-2056.402298	-2056.528302	-2056.528465	-2055.616946	-2056.177946	-2055.288823	-2055.299201	-2055.299106	-2056.475221	-2056.17792	-2056.475149	A	2511	404	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	6255699	6261781	-4231.99548	-4243.988166	-4240.977028	-4243.780483	-4233.913038	-4243.78045	-4243.988136	-4240.976896	-4239.762188	-4228.813522	-4236.832668	-4236.832583	-4242.988266	-4239.762332	-4242.988169	B	3056	533	others
APscaff0008ScX6Gil_3HRSCAF92	6274755	6283578	-6263.086406	-6261.96873	-5888.190526	-6258.860263	-6258.860214	-5889.916249	-6260.94773	-6250.718831	-6262.481032	-6258.062662	-6250.718719	-6258.513449	-5891.690565	-6262.320894	-6262.320878	C	3971	717	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	6403937	6404968	-3366.704973	-3373.739378	-3375.782301	-3372.385003	-3371.744491	-3373.925264	-3371.574839	-3372.920132	-3366.779546	-3370.164192	-3372.71846	-3372.716232	-3375.144085	-3367.296805	-3374.902538	I	1710	342	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	6585474	6589529	-3100.188566	-3102.879016	-3093.029262	-3101.270831	-3100.627412	-3095.940825	-3101.957279	-3096.655199	-3100.601976	-3100.491011	-3095.998397	-3101.325048	-3092.905553	-3096.574694	-3096.574681	A	2641	314	others
